,WELL_NAME,Simulated
960,OBS3,-0.2955965241
961,OBS3,-0.2955965245
962,OBS3,-0.2955965249
963,OBS3,-0.2955965254
964,OBS3,-0.2955965258
965,OBS3,-0.2955965262
966,OBS3,-0.2955965266
967,OBS3,-0.2955965271
968,OBS3,-0.2955965275
969,OBS3,-0.295596528
970,OBS3,-0.2955965284
971,OBS3,-0.2955965289
972,OBS3,-0.2955965293
973,OBS3,-0.2955965298
974,OBS3,-0.2955965303
975,OBS3,-0.2955965307
976,OBS3,-0.2955965312
977,OBS3,-0.2955965317
978,OBS3,-0.2955965322
979,OBS3,-0.2955965327
980,OBS3,-0.2955965332
981,OBS3,-0.2955965337
982,OBS3,-0.2955965342
983,OBS3,-0.2955965347
984,OBS3,-0.2955965352
985,OBS3,-0.2955965357
986,OBS3,-0.2955965362
987,OBS3,-0.2955965368
988,OBS3,-0.2955965373
989,OBS3,-0.2955965378
990,OBS3,-0.2955965383
991,OBS3,-0.2955965389
992,OBS3,-0.2955965394
993,OBS3,-0.29559654
994,OBS3,-0.2955965405
995,OBS3,-0.2955965411
996,OBS3,-0.2955965416
997,OBS3,-0.2955965422
998,OBS3,-0.2955965427
999,OBS3,-0.2955965433
1000,OBS3,-0.2955965438
1001,OBS3,-0.2955965444
1002,OBS3,-0.295596545
1003,OBS3,-0.2955965455
1004,OBS3,-0.2955965461
1005,OBS3,-0.2955965467
1006,OBS3,-0.2955965472
1007,OBS3,-0.2955965478
1008,OBS3,-0.2955965484
1009,OBS3,-0.295596549
1010,OBS3,-0.2955965496
1011,OBS3,-0.2955965501
1012,OBS3,-0.2955965507
1013,OBS3,-0.2955965513
1014,OBS3,-0.2955965519
1015,OBS3,-0.2955965525
1016,OBS3,-0.2955965531
1017,OBS3,-0.2955965537
1018,OBS3,-0.2955965543
1019,OBS3,-0.2955965549
1020,OBS3,-0.2955965555
1021,OBS3,-0.2955965561
1022,OBS3,-0.2955965567
1023,OBS3,-0.2955965573
1024,OBS3,-0.2955965579
1025,OBS3,-0.2955965585
1026,OBS3,-0.2955965591
1027,OBS3,-0.2955965597
1028,OBS3,-0.2955965603
1029,OBS3,-0.2955965609
1030,OBS3,-0.2955965615
1031,OBS3,-0.2955965621
1032,OBS3,-0.2955965627
1033,OBS3,-0.2955965633
1034,OBS3,-0.2955965639
1035,OBS3,-0.2955965645
1036,OBS3,-0.2955965651
1037,OBS3,-0.2955965658
1038,OBS3,-0.2955965664
1039,OBS3,-0.295596567
1040,OBS3,-0.2955965676
1041,OBS3,-0.2955965682
1042,OBS3,-0.2955965688
1043,OBS3,-0.2955965694
1044,OBS3,-0.29559657
1045,OBS3,-0.2955965707
1046,OBS3,-0.2955965713
1047,OBS3,-0.2955965719
1048,OBS3,-0.2955965725
1049,OBS3,-0.2955965731
1050,OBS3,-0.2955965737
1051,OBS3,-0.2955965743
1052,OBS3,-0.295596575
1053,OBS3,-0.2955965756
1054,OBS3,-0.2955965762
1055,OBS3,-0.2955965768
1056,OBS3,-0.2955965774
1057,OBS3,-0.295596578
1058,OBS3,-0.2955965786
1059,OBS3,-0.2955965793
1060,OBS3,-0.2955965799
1061,OBS3,-0.2955965805
1062,OBS3,-0.2955965811
1063,OBS3,-0.2955965817
1064,OBS3,-0.2955965823
1065,OBS3,-0.2955965829
1066,OBS3,-0.2955965835
1067,OBS3,-0.2955965842
1068,OBS3,-0.2955965848
1069,OBS3,-0.2955965854
1070,OBS3,-0.295596586
1071,OBS3,-0.2955965866
1072,OBS3,-0.2955965872
1073,OBS3,-0.2955965878
1074,OBS3,-0.2955965884
1075,OBS3,-0.295596589
1076,OBS3,-0.2955965896
1077,OBS3,-0.2955965902
1078,OBS3,-0.2955965908
1079,OBS3,-0.2955965914
1080,OBS3,-0.295596592
1081,OBS3,-0.2955965926
1082,OBS3,-0.2955965932
1083,OBS3,-0.2955965938
1084,OBS3,-0.2955965944
1085,OBS3,-0.295596595
1086,OBS3,-0.2955965956
1087,OBS3,-0.2955965962
1088,OBS3,-0.2955965968
1089,OBS3,-0.2955965974
1090,OBS3,-0.295596598
1091,OBS3,-0.2955965986
1092,OBS3,-0.2955965992
1093,OBS3,-0.2955965998
1094,OBS3,-0.2955966004
1095,OBS5,3.720473893
1096,OBS5,3.72046832
1097,OBS5,3.720462702
1098,OBS5,3.720457067
1099,OBS5,3.720451423
1100,OBS5,3.720445773
1101,OBS5,3.720440119
1102,OBS5,3.720434461
1103,OBS5,3.720428802
1104,OBS5,3.720423143
1105,OBS5,3.720417484
1106,OBS5,3.720411828
1107,OBS5,3.720406175
1108,OBS5,3.720400525
1109,OBS5,3.720394881
1110,OBS5,3.720389243
1111,OBS5,3.720383612
1112,OBS5,3.720377988
1113,OBS5,3.720372372
1114,OBS5,3.720366764
1115,OBS5,3.720361165
1116,OBS5,3.720355575
1117,OBS5,3.720349995
1118,OBS5,3.720344425
1119,OBS5,3.720338866
1120,OBS5,3.720333317
1121,OBS5,3.720327779
1122,OBS5,3.720322252
1123,OBS5,3.720316737
1124,OBS5,3.720311233
1125,OBS5,3.720305741
1126,OBS5,3.72030026
1127,OBS5,3.720294791
1128,OBS5,3.720289334
1129,OBS5,3.72028389
1130,OBS5,3.720278457
1131,OBS5,3.720273037
1132,OBS5,3.720267629
1133,OBS5,3.720262234
1134,OBS5,3.720256851
1135,OBS5,3.72025148
1136,OBS5,3.720246121
1137,OBS5,3.720240776
1138,OBS5,3.720235442
1139,OBS5,3.720230121
1140,OBS5,3.720224813
1141,OBS5,3.720219517
1142,OBS5,3.720214234
1143,OBS5,3.720208963
1144,OBS5,3.720203705
1145,OBS5,3.720198459
1146,OBS5,3.720193225
1147,OBS5,3.720188005
1148,OBS5,3.720182796
1149,OBS5,3.7201776
1150,OBS5,3.720172416
1151,OBS5,3.720167245
1152,OBS5,3.720162086
1153,OBS5,3.720156939
1154,OBS5,3.720151804
1155,OBS5,3.720146682
1156,OBS5,3.720141572
1157,OBS5,3.720136474
1158,OBS5,3.720131388
1159,OBS5,3.720126315
1160,OBS5,3.720121253
1161,OBS5,3.720116204
1162,OBS5,3.720111166
1163,OBS5,3.720106141
1164,OBS5,3.720101127
1165,OBS5,3.720096126
1166,OBS5,3.720091136
1167,OBS5,3.720086158
1168,OBS5,3.720081192
1169,OBS5,3.720076237
1170,OBS5,3.720071295
1171,OBS5,3.720066364
1172,OBS5,3.720061445
1173,OBS5,3.720056537
1174,OBS5,3.720051641
1175,OBS5,3.720046756
1176,OBS5,3.720041883
1177,OBS5,3.720037021
1178,OBS5,3.720032171
1179,OBS5,3.720027332
1180,OBS5,3.720022505
1181,OBS5,3.720017689
1182,OBS5,3.720012884
1183,OBS5,3.72000809
1184,OBS5,3.720003308
1185,OBS5,3.719998537
1186,OBS5,3.719993776
1187,OBS5,3.719989027
1188,OBS5,3.719984289
1189,OBS5,3.719979563
1190,OBS5,3.719974847
1191,OBS5,3.719970142
1192,OBS5,3.719965448
1193,OBS5,3.719960764
1194,OBS5,3.719956092
1195,OBS5,3.719951431
1196,OBS5,3.71994678
1197,OBS5,3.71994214
1198,OBS5,3.719937511
1199,OBS5,3.719932892
1200,OBS5,3.719928284
1201,OBS5,3.719923687
1202,OBS5,3.7199191
1203,OBS5,3.719914524
1204,OBS5,3.719909958
1205,OBS5,3.719905403
1206,OBS5,3.719900858
1207,OBS5,3.719896323
1208,OBS5,3.719891799
1209,OBS5,3.719887286
1210,OBS5,3.719882782
1211,OBS5,3.719878289
1212,OBS5,3.719873807
1213,OBS5,3.719869334
1214,OBS5,3.719864872
1215,OBS5,3.719860419
1216,OBS5,3.719855977
1217,OBS5,3.719851545
1218,OBS5,3.719847123
1219,OBS5,3.719842711
1220,OBS5,3.719838309
1221,OBS5,3.719833917
1222,OBS5,3.719829536
1223,OBS5,3.719825163
1224,OBS5,3.719820801
1225,OBS5,3.719816449
1226,OBS5,3.719812106
1227,OBS5,3.719807774
1228,OBS5,3.719803451
1229,OBS5,3.719799138
1230,OBS5,3.719794834
1231,OBS5,3.71979054
1232,OBS5,3.719786256
1233,OBS5,3.719781982
1234,OBS5,3.719777717
1235,OBS5,3.719773462
1236,OBS5,3.719769216
1237,OBS5,3.71976498
1238,OBS5,3.719760753
1239,OBS5,3.719756536
1240,OBS5,3.719752328
1241,OBS5,3.719748129
1242,OBS5,3.71974394
1243,OBS5,3.719739761
1244,OBS5,3.71973559
1245,OBS5,3.719731429
1246,OBS5,3.719727277
1247,OBS5,3.719723135
1248,OBS5,3.719719002
1249,OBS5,3.719714878
1250,OBS5,3.719710763
1251,OBS5,3.719706657
1252,OBS5,3.71970256
1253,OBS5,3.719698473
1254,OBS5,3.719694394
1255,OBS5,3.719690325
1256,OBS5,3.719686265
1257,OBS5,3.719682213
1258,OBS5,3.719678171
1259,OBS5,3.719674137
1260,OBS5,3.719670113
1261,OBS5,3.719666097
1262,OBS5,3.719662091
1263,OBS5,3.719658093
1264,OBS5,3.719654104
1265,OBS5,3.719650124
1266,OBS5,3.719646152
1267,OBS5,3.71964219
1268,OBS5,3.719638236
1269,OBS5,3.719634291
1270,OBS5,3.719630354
1271,OBS5,3.719626426
1272,OBS5,3.719622507
1273,OBS5,3.719618597
1274,OBS5,3.719614695
1275,OBS5,3.719610801
1276,OBS5,3.719606917
1277,OBS5,3.71960304
1278,OBS5,3.719599173
1279,OBS5,3.719595313
1280,OBS5,3.719591463
1281,OBS5,3.71958762
1282,OBS5,3.719583787
1283,OBS5,3.719579961
1284,OBS5,3.719576144
1285,OBS5,3.719572335
1286,OBS5,3.719568535
1287,OBS5,3.719564743
1288,OBS5,3.719560959
1289,OBS5,3.719557184
1290,OBS5,3.719553416
1291,OBS5,3.719549657
1292,OBS5,3.719545907
1293,OBS5,3.719542164
1294,OBS5,3.71953843
1295,OBS5,3.719534704
1296,OBS5,3.719530985
1297,OBS5,3.719527275
1298,OBS5,3.719523574
1299,OBS5,3.71951988
1300,OBS5,3.719516194
1301,OBS5,3.719512516
1302,OBS5,3.719508847
1303,OBS5,3.719505185
1304,OBS5,3.719501531
1305,OBS5,3.719497885
1306,OBS5,3.719494247
1307,OBS5,3.719490617
1308,OBS5,3.719486995
1309,OBS5,3.719483381
1310,OBS5,3.719479775
1311,OBS5,3.719476176
1312,OBS5,3.719472586
1313,OBS5,3.719469003
1314,OBS5,3.719465428
1315,OBS5,3.719461861
1316,OBS5,3.719458301
1317,OBS5,3.719454749
1318,OBS5,3.719451205
1319,OBS5,3.719447669
1320,OBS5,3.71944414
1321,OBS5,3.719440619
1322,OBS5,3.719437105
1323,OBS5,3.719433599
1324,OBS5,3.719430101
1325,OBS5,3.71942661
1326,OBS5,3.719423127
1327,OBS5,3.719419652
1328,OBS5,3.719416183
1329,OBS5,3.719412723
1330,OBS5,3.71940927
1331,OBS5,3.719405824
1332,OBS5,3.719402386
1333,OBS5,3.719398955
1334,OBS5,3.719395532
1335,OBS5,3.719392116
1336,OBS5,3.719388707
1337,OBS5,3.719385306
1338,OBS5,3.719381912
1339,OBS5,3.719378526
1340,OBS5,3.719375147
1341,OBS5,3.719371775
1342,OBS5,3.71936841
1343,OBS5,3.719365053
1344,OBS5,3.719361702
1345,OBS5,3.71935836
1346,OBS5,3.719355024
1347,OBS5,3.719351695
1348,OBS5,3.719348374
1349,OBS5,3.71934506
1350,OBS5,3.719341753
1351,OBS5,3.719338453
1352,OBS5,3.71933516
1353,OBS5,3.719331874
1354,OBS5,3.719328596
1355,OBS5,3.719325324
1356,OBS5,3.719322059
1357,OBS5,3.719318802
1358,OBS5,3.719315551
1359,OBS5,3.719312308
1360,OBS5,3.719309071
1361,OBS5,3.719305842
1362,OBS5,3.719302619
1363,OBS5,3.719299403
1364,OBS5,3.719296195
1365,OBS5,3.719292993
1366,OBS5,3.719289798
1367,OBS5,3.71928661
1368,OBS5,3.719283428
1369,OBS5,3.719280254
1370,OBS5,3.719277086
1371,OBS5,3.719273925
1372,OBS5,3.719270771
1373,OBS5,3.719267624
1374,OBS5,3.719264483
1375,OBS5,3.71926135
1376,OBS5,3.719258223
1377,OBS5,3.719255102
1378,OBS5,3.719251989
1379,OBS5,3.719248882
1380,OBS5,3.719245781
1381,OBS5,3.719242688
1382,OBS5,3.719239601
1383,OBS5,3.71923652
1384,OBS5,3.719233446
1385,OBS5,3.719230379
1386,OBS5,3.719227318
1387,OBS5,3.719224264
1388,OBS5,3.719221217
1389,OBS5,3.719218176
1390,OBS5,3.719215141
1391,OBS5,3.719212113
1392,OBS5,3.719209092
1393,OBS5,3.719206077
1394,OBS5,3.719203068
1395,OBS5,3.719200066
1396,OBS5,3.71919707
1397,OBS5,3.719194081
1398,OBS5,3.719191098
1399,OBS5,3.719188121
1400,OBS5,3.719185151
1401,OBS5,3.719182187
1402,OBS5,3.71917923
1403,OBS5,3.719176279
1404,OBS5,3.719173334
1405,OBS5,3.719170395
1406,OBS5,3.719167463
1407,OBS5,3.719164537
1408,OBS5,3.719161617
1409,OBS5,3.719158704
1410,OBS5,3.719155797
1411,OBS5,3.719152895
1412,OBS5,3.719150001
1413,OBS5,3.719147112
1414,OBS5,3.719144229
1415,OBS5,3.719141353
1416,OBS5,3.719138483
1417,OBS5,3.719135619
1418,OBS5,3.719132761
1419,OBS5,3.719129909
1420,OBS5,3.719127063
1421,OBS5,3.719124223
1422,OBS5,3.71912139
1423,OBS5,3.719118562
1424,OBS5,3.719115741
1425,OBS5,3.719112925
1426,OBS5,3.719110116
1427,OBS5,3.719107312
1428,OBS5,3.719104515
1429,OBS5,3.719101723
1430,OBS5,3.719098937
1431,OBS5,3.719096158
1432,OBS5,3.719093384
1433,OBS5,3.719090616
1434,OBS5,3.719087854
1435,OBS5,3.719085098
1436,OBS5,3.719082348
1437,OBS5,3.719079604
1438,OBS5,3.719076865
1439,OBS5,3.719074133
1440,OBS5,3.719071406
1441,OBS5,3.719068685
1442,OBS5,3.71906597
1443,OBS5,3.71906326
1444,OBS5,3.719060557
1445,OBS5,3.719057859
1446,OBS5,3.719055167
1447,OBS5,3.71905248
1448,OBS5,3.7190498
1449,OBS5,3.719047125
1450,OBS5,3.719044455
1451,OBS5,3.719041792
1452,OBS5,3.719039134
1453,OBS5,3.719036482
1454,OBS5,3.719033835
1455,OBS5,3.719031194
1456,OBS5,3.719028559
1457,OBS5,3.719025929
1458,OBS5,3.719023305
1459,OBS5,3.719020686
1460,OBS6,0.9860356926
1461,OBS6,0.9860350374
1462,OBS6,0.9860343922
1463,OBS6,0.9860337636
1464,OBS6,0.986033153
1465,OBS6,0.9860325593
1466,OBS6,0.9860319805
1467,OBS6,0.9860314145
1468,OBS6,0.9860308596
1469,OBS6,0.9860303143
1470,OBS6,0.9860297774
1471,OBS6,0.9860292478
1472,OBS6,0.9860287248
1473,OBS6,0.9860282077
1474,OBS6,0.986027696
1475,OBS6,0.9860271893
1476,OBS6,0.9860266873
1477,OBS6,0.9860261896
1478,OBS6,0.9860256961
1479,OBS6,0.9860252065
1480,OBS6,0.9860247208
1481,OBS6,0.9860242387
1482,OBS6,0.9860237601
1483,OBS6,0.986023285
1484,OBS6,0.9860228132
1485,OBS6,0.9860223447
1486,OBS6,0.9860218793
1487,OBS6,0.9860214171
1488,OBS6,0.9860209579
1489,OBS6,0.9860205016
1490,OBS6,0.9860200484
1491,OBS6,0.986019598
1492,OBS6,0.9860191504
1493,OBS6,0.9860187057
1494,OBS6,0.9860182637
1495,OBS6,0.9860178244
1496,OBS6,0.9860173878
1497,OBS6,0.9860169538
1498,OBS6,0.9860165225
1499,OBS6,0.9860160937
1500,OBS6,0.9860156675
1501,OBS6,0.9860152438
1502,OBS6,0.9860148226
1503,OBS6,0.9860144039
1504,OBS6,0.9860139876
1505,OBS6,0.9860135738
1506,OBS6,0.9860131623
1507,OBS6,0.9860127533
1508,OBS6,0.9860123465
1509,OBS6,0.9860119421
1510,OBS6,0.98601154
1511,OBS6,0.9860111402
1512,OBS6,0.9860107427
1513,OBS6,0.9860103473
1514,OBS6,0.9860099543
1515,OBS6,0.9860095634
1516,OBS6,0.9860091746
1517,OBS6,0.9860087881
1518,OBS6,0.9860084037
1519,OBS6,0.9860080213
1520,OBS6,0.9860076411
1521,OBS6,0.986007263
1522,OBS6,0.9860068869
1523,OBS6,0.9860065129
1524,OBS6,0.9860061408
1525,OBS6,0.9860057708
1526,OBS6,0.9860054027
1527,OBS6,0.9860050366
1528,OBS6,0.9860046725
1529,OBS6,0.9860043102
1530,OBS6,0.9860039499
1531,OBS6,0.9860035914
1532,OBS6,0.9860032348
1533,OBS6,0.9860028801
1534,OBS6,0.9860025271
1535,OBS6,0.986002176
1536,OBS6,0.9860018267
1537,OBS6,0.9860014791
1538,OBS6,0.9860011333
1539,OBS6,0.9860007892
1540,OBS6,0.9860004468
1541,OBS6,0.9860001061
1542,OBS6,0.9859997671
1543,OBS6,0.9859994297
1544,OBS6,0.985999094
1545,OBS6,0.9859987599
1546,OBS6,0.9859984274
1547,OBS6,0.9859980965
1548,OBS6,0.9859977672
1549,OBS6,0.9859974394
1550,OBS6,0.9859971132
1551,OBS6,0.9859967885
1552,OBS6,0.9859964653
1553,OBS6,0.9859961435
1554,OBS6,0.9859958233
1555,OBS6,0.9859955045
1556,OBS6,0.9859951872
1557,OBS6,0.9859948712
1558,OBS6,0.9859945567
1559,OBS6,0.9859942436
1560,OBS6,0.9859939319
1561,OBS6,0.9859936215
1562,OBS6,0.9859933125
1563,OBS6,0.9859930048
1564,OBS6,0.9859926985
1565,OBS6,0.9859923934
1566,OBS6,0.9859920897
1567,OBS6,0.9859917872
1568,OBS6,0.985991486
1569,OBS6,0.9859911861
1570,OBS6,0.9859908874
1571,OBS6,0.9859905899
1572,OBS6,0.9859902937
1573,OBS6,0.9859899986
1574,OBS6,0.9859897048
1575,OBS6,0.9859894121
1576,OBS6,0.9859891206
1577,OBS6,0.9859888303
1578,OBS6,0.9859885411
1579,OBS6,0.9859882531
1580,OBS6,0.9859879661
1581,OBS6,0.9859876803
1582,OBS6,0.9859873956
1583,OBS6,0.985987112
1584,OBS6,0.9859868295
1585,OBS6,0.985986548
1586,OBS6,0.9859862676
1587,OBS6,0.9859859883
1588,OBS6,0.98598571
1589,OBS6,0.9859854327
1590,OBS6,0.9859851565
1591,OBS6,0.9859848813
1592,OBS6,0.985984607
1593,OBS6,0.9859843338
1594,OBS6,0.9859840616
1595,OBS6,0.9859837904
1596,OBS6,0.9859835201
1597,OBS6,0.9859832508
1598,OBS6,0.9859829825
1599,OBS6,0.9859827151
1600,OBS6,0.9859824486
1601,OBS6,0.9859821831
1602,OBS6,0.9859819185
1603,OBS6,0.9859816549
1604,OBS6,0.9859813921
1605,OBS6,0.9859811303
1606,OBS6,0.9859808694
1607,OBS6,0.9859806093
1608,OBS6,0.9859803502
1609,OBS6,0.9859800919
1610,OBS6,0.9859798345
1611,OBS6,0.9859795779
1612,OBS6,0.9859793223
1613,OBS6,0.9859790674
1614,OBS6,0.9859788135
1615,OBS6,0.9859785603
1616,OBS6,0.9859783081
1617,OBS6,0.9859780566
1618,OBS6,0.985977806
1619,OBS6,0.9859775562
1620,OBS6,0.9859773072
1621,OBS6,0.985977059
1622,OBS6,0.9859768117
1623,OBS6,0.9859765651
1624,OBS6,0.9859763193
1625,OBS6,0.9859760744
1626,OBS6,0.9859758302
1627,OBS6,0.9859755868
1628,OBS6,0.9859753442
1629,OBS6,0.9859751023
1630,OBS6,0.9859748613
1631,OBS6,0.985974621
1632,OBS6,0.9859743814
1633,OBS6,0.9859741426
1634,OBS6,0.9859739046
1635,OBS6,0.9859736673
1636,OBS6,0.9859734308
1637,OBS6,0.985973195
1638,OBS6,0.9859729599
1639,OBS6,0.9859727256
1640,OBS6,0.985972492
1641,OBS6,0.9859722592
1642,OBS6,0.9859720271
1643,OBS6,0.9859717956
1644,OBS6,0.9859715649
1645,OBS6,0.985971335
1646,OBS6,0.9859711057
1647,OBS6,0.9859708771
1648,OBS6,0.9859706493
1649,OBS6,0.9859704221
1650,OBS6,0.9859701957
1651,OBS6,0.9859699699
1652,OBS6,0.9859697448
1653,OBS6,0.9859695205
1654,OBS6,0.9859692968
1655,OBS6,0.9859690738
1656,OBS6,0.9859688515
1657,OBS6,0.9859686298
1658,OBS6,0.9859684088
1659,OBS6,0.9859681885
1660,OBS6,0.9859679689
1661,OBS6,0.98596775
1662,OBS6,0.9859675317
1663,OBS6,0.985967314
1664,OBS6,0.9859670971
1665,OBS6,0.9859668808
1666,OBS6,0.9859666651
1667,OBS6,0.9859664501
1668,OBS6,0.9859662358
1669,OBS6,0.9859660221
1670,OBS6,0.985965809
1671,OBS6,0.9859655966
1672,OBS6,0.9859653848
1673,OBS6,0.9859651737
1674,OBS6,0.9859649632
1675,OBS6,0.9859647533
1676,OBS6,0.9859645441
1677,OBS6,0.9859643355
1678,OBS6,0.9859641276
1679,OBS6,0.9859639202
1680,OBS6,0.9859637135
1681,OBS6,0.9859635074
1682,OBS6,0.985963302
1683,OBS6,0.9859630971
1684,OBS6,0.9859628929
1685,OBS6,0.9859626893
1686,OBS6,0.9859624863
1687,OBS6,0.9859622839
1688,OBS6,0.9859620821
1689,OBS6,0.9859618809
1690,OBS6,0.9859616803
1691,OBS6,0.9859614804
1692,OBS6,0.985961281
1693,OBS6,0.9859610822
1694,OBS6,0.9859608841
1695,OBS6,0.9859606865
1696,OBS6,0.9859604895
1697,OBS6,0.9859602931
1698,OBS6,0.9859600974
1699,OBS6,0.9859599022
1700,OBS6,0.9859597075
1701,OBS6,0.9859595135
1702,OBS6,0.9859593201
1703,OBS6,0.9859591272
1704,OBS6,0.9859589349
1705,OBS6,0.9859587432
1706,OBS6,0.9859585521
1707,OBS6,0.9859583616
1708,OBS6,0.9859581716
1709,OBS6,0.9859579822
1710,OBS6,0.9859577934
1711,OBS6,0.9859576051
1712,OBS6,0.9859574174
1713,OBS6,0.9859572303
1714,OBS6,0.9859570437
1715,OBS6,0.9859568577
1716,OBS6,0.9859566723
1717,OBS6,0.9859564874
1718,OBS6,0.9859563031
1719,OBS6,0.9859561194
1720,OBS6,0.9859559362
1721,OBS6,0.9859557535
1722,OBS6,0.9859555714
1723,OBS6,0.9859553899
1724,OBS6,0.9859552089
1725,OBS6,0.9859550285
1726,OBS6,0.9859548486
1727,OBS6,0.9859546692
1728,OBS6,0.9859544904
1729,OBS6,0.9859543121
1730,OBS6,0.9859541344
1731,OBS6,0.9859539572
1732,OBS6,0.9859537806
1733,OBS6,0.9859536045
1734,OBS6,0.9859534289
1735,OBS6,0.9859532538
1736,OBS6,0.9859530793
1737,OBS6,0.9859529054
1738,OBS6,0.9859527319
1739,OBS6,0.985952559
1740,OBS6,0.9859523866
1741,OBS6,0.9859522147
1742,OBS6,0.9859520434
1743,OBS6,0.9859518725
1744,OBS6,0.9859517022
1745,OBS6,0.9859515325
1746,OBS6,0.9859513632
1747,OBS6,0.9859511944
1748,OBS6,0.9859510262
1749,OBS6,0.9859508585
1750,OBS6,0.9859506913
1751,OBS6,0.9859505246
1752,OBS6,0.9859503584
1753,OBS6,0.9859501927
1754,OBS6,0.9859500275
1755,OBS6,0.9859498629
1756,OBS6,0.9859496987
1757,OBS6,0.9859495351
1758,OBS6,0.9859493719
1759,OBS6,0.9859492092
1760,OBS6,0.9859490471
1761,OBS6,0.9859488854
1762,OBS6,0.9859487243
1763,OBS6,0.9859485636
1764,OBS6,0.9859484034
1765,OBS6,0.9859482437
1766,OBS6,0.9859480845
1767,OBS6,0.9859479258
1768,OBS6,0.9859477676
1769,OBS6,0.9859476099
1770,OBS6,0.9859474526
1771,OBS6,0.9859472959
1772,OBS6,0.9859471396
1773,OBS6,0.9859469838
1774,OBS6,0.9859468285
1775,OBS6,0.9859466736
1776,OBS6,0.9859465193
1777,OBS6,0.9859463654
1778,OBS6,0.985946212
1779,OBS6,0.9859460591
1780,OBS6,0.9859459066
1781,OBS6,0.9859457546
1782,OBS6,0.9859456031
1783,OBS6,0.985945452
1784,OBS6,0.9859453014
1785,OBS6,0.9859451513
1786,OBS6,0.9859450017
1787,OBS6,0.9859448525
1788,OBS6,0.9859447037
1789,OBS6,0.9859445555
1790,OBS6,0.9859444077
1791,OBS6,0.9859442603
1792,OBS6,0.9859441134
1793,OBS6,0.985943967
1794,OBS6,0.985943821
1795,OBS6,0.9859436754
1796,OBS6,0.9859435304
1797,OBS6,0.9859433857
1798,OBS6,0.9859432415
1799,OBS6,0.9859430978
1800,OBS6,0.9859429545
1801,OBS6,0.9859428117
1802,OBS6,0.9859426693
1803,OBS6,0.9859425273
1804,OBS6,0.9859423858
1805,OBS6,0.9859422447
1806,OBS6,0.9859421041
1807,OBS6,0.9859419639
1808,OBS6,0.9859418241
1809,OBS6,0.9859416848
1810,OBS6,0.9859415459
1811,OBS6,0.9859414074
1812,OBS6,0.9859412694
1813,OBS6,0.9859411318
1814,OBS6,0.9859409946
1815,OBS6,0.9859408579
1816,OBS6,0.9859407216
1817,OBS6,0.9859405857
1818,OBS6,0.9859404502
1819,OBS6,0.9859403152
1820,OBS6,0.9859401805
1821,OBS6,0.9859400463
1822,OBS6,0.9859399125
1823,OBS6,0.9859397792
1824,OBS6,0.9859396462
1825,OBS7,0.06986983742
1826,OBS7,0.06986990482
1827,OBS7,0.0698699725
1828,OBS7,0.06987004001
1829,OBS7,0.06987010705
1830,OBS7,0.06987017348
1831,OBS7,0.06987023925
1832,OBS7,0.06987030435
1833,OBS7,0.06987036874
1834,OBS7,0.06987043244
1835,OBS7,0.06987049542
1836,OBS7,0.06987055769
1837,OBS7,0.06987061926
1838,OBS7,0.06987068013
1839,OBS7,0.0698707403
1840,OBS7,0.06987079979
1841,OBS7,0.06987085859
1842,OBS7,0.06987091673
1843,OBS7,0.06987097419
1844,OBS7,0.06987103101
1845,OBS7,0.06987108717
1846,OBS7,0.0698711427
1847,OBS7,0.06987119759
1848,OBS7,0.06987125186
1849,OBS7,0.06987130552
1850,OBS7,0.06987135856
1851,OBS7,0.06987141101
1852,OBS7,0.06987146287
1853,OBS7,0.06987151414
1854,OBS7,0.06987156484
1855,OBS7,0.06987161496
1856,OBS7,0.06987166453
1857,OBS7,0.06987171354
1858,OBS7,0.069871762
1859,OBS7,0.06987180992
1860,OBS7,0.06987185731
1861,OBS7,0.06987190416
1862,OBS7,0.0698719505
1863,OBS7,0.06987199632
1864,OBS7,0.06987204162
1865,OBS7,0.06987208642
1866,OBS7,0.06987213073
1867,OBS7,0.06987217454
1868,OBS7,0.06987221786
1869,OBS7,0.06987226069
1870,OBS7,0.06987230305
1871,OBS7,0.06987234493
1872,OBS7,0.06987238635
1873,OBS7,0.0698724273
1874,OBS7,0.06987246778
1875,OBS7,0.06987250781
1876,OBS7,0.06987254739
1877,OBS7,0.06987258652
1878,OBS7,0.06987262521
1879,OBS7,0.06987266345
1880,OBS7,0.06987270126
1881,OBS7,0.06987273863
1882,OBS7,0.06987277558
1883,OBS7,0.06987281209
1884,OBS7,0.06987284819
1885,OBS7,0.06987288386
1886,OBS7,0.06987291912
1887,OBS7,0.06987295396
1888,OBS7,0.06987298839
1889,OBS7,0.06987302241
1890,OBS7,0.06987305603
1891,OBS7,0.06987308924
1892,OBS7,0.06987312205
1893,OBS7,0.06987315447
1894,OBS7,0.06987318649
1895,OBS7,0.06987321812
1896,OBS7,0.06987324937
1897,OBS7,0.06987328022
1898,OBS7,0.06987331069
1899,OBS7,0.06987334078
1900,OBS7,0.06987337049
1901,OBS7,0.06987339982
1902,OBS7,0.06987342878
1903,OBS7,0.06987345736
1904,OBS7,0.06987348558
1905,OBS7,0.06987351343
1906,OBS7,0.06987354091
1907,OBS7,0.06987356803
1908,OBS7,0.06987359479
1909,OBS7,0.06987362119
1910,OBS7,0.06987364724
1911,OBS7,0.06987367293
1912,OBS7,0.06987369827
