time,OBS1,OBS2,OBS3,OBS5,OBS6,OBS7,OBS8,OBS9,OBS10,OBS11,OBS12,OBS13,OBS14,OBS15,OBS16,OBS17,OBS18,OBS19,OBS20,OBS4
92.00000000000,-0.1174833635,0.9260853916,-0.2978804828,3.711926955,0.9612161181,0.5572607434E-01,-0.7080671073,6.213816468,6.275040118,0.5573438319,-0.7273910352,6.453569070,4.664128051,2.423093859,-1.109129056,1.405713946,0.6761117380,0.4373830692,0.1701504228,6.164419938
93.00000000000,-0.1174833723,0.9260864371,-0.2978805024,3.711921452,0.9612159645,0.5572588244E-01,-0.7080671146,6.213813982,6.275033548,0.5573437007,-0.7273910990,6.453567017,4.664126279,2.423094977,-1.109129056,1.405714246,0.6761118373,0.4373830851,0.1685378255,6.164419857
94.00000000000,-0.1174833811,0.9260874667,-0.2978805217,3.711915969,0.9612158115,0.5572569304E-01,-0.7080671219,6.213811510,6.275027003,0.5573435716,-0.7273911624,6.453564972,4.664124519,2.423096079,-1.109129057,1.405714542,0.6761119360,0.4373831029,0.1667209500,6.164419765
95.00000000000,-0.1174833898,0.9260884806,-0.2978805408,3.711910506,0.9612156591,0.5572550611E-01,-0.7080671291,6.213809052,6.275020483,0.5573434446,-0.7273912252,6.453562935,4.664122773,2.423097165,-1.109129057,1.405714834,0.6761120339,0.4373831227,0.1648553279,6.164419660
96.00000000000,-0.1174833985,0.9260894790,-0.2978805596,3.711905062,0.9612155073,0.5572532160E-01,-0.7080671362,6.213806608,6.275013988,0.5573433196,-0.7273912875,6.453560905,4.664121040,2.423098234,-1.109129058,1.405715122,0.6761121311,0.4373831448,0.1630181317,6.164419544
97.00000000000,-0.1174834072,0.9260904620,-0.2978805782,3.711899639,0.9612153561,0.5572513947E-01,-0.7080671432,6.213804178,6.275007517,0.5573431967,-0.7273913493,6.453558882,4.664119319,2.423099288,-1.109129059,1.405715405,0.6761122277,0.4373831690,0.1612465555,6.164419416
98.00000000000,-0.1174834158,0.9260914299,-0.2978805965,3.711894235,0.9612152055,0.5572495970E-01,-0.7080671500,6.213801761,6.275001070,0.5573430757,-0.7273914105,6.453556868,4.664117611,2.423100327,-1.109129059,1.405715684,0.6761123235,0.4373831957,0.1595574518,6.164419276
99.00000000000,-0.1174834244,0.9260923828,-0.2978806146,3.711888850,0.9612150554,0.5572478223E-01,-0.7080671568,6.213799358,6.274994648,0.5573429566,-0.7273914712,6.453554860,4.664115915,2.423101350,-1.109129060,1.405715959,0.6761124187,0.4373832247,0.1579572113,6.164419126
100.0000000000,-0.1174834329,0.9260933210,-0.2978806324,3.711883485,0.9612149059,0.5572460704E-01,-0.7080671635,6.213796968,6.274988249,0.5573428395,-0.7273915313,6.453552860,4.664114232,2.423102358,-1.109129060,1.405716230,0.6761125131,0.4373832563,0.1564467449,6.164418964
101.0000000000,-0.1174834415,0.9260942446,-0.2978806500,3.711878140,0.9612147569,0.5572443409E-01,-0.7080671702,6.213794592,6.274981875,0.5573427242,-0.7273915909,6.453550867,4.664112561,2.423103351,-1.109129061,1.405716496,0.6761126068,0.4373832904,0.1550240188,6.164418791
102.0000000000,-0.1174834500,0.9260951538,-0.2978806673,3.711872813,0.9612146085,0.5572426334E-01,-0.7080671767,6.213792229,6.274975524,0.5573426108,-0.7273916499,6.453548881,4.664110903,2.423104329,-1.109129061,1.405716759,0.6761126999,0.4373833272,0.1536854056,6.164418608
103.0000000000,-0.1174834584,0.9260960489,-0.2978806845,3.711867505,0.9612144606,0.5572409476E-01,-0.7080671831,6.213789878,6.274969197,0.5573424993,-0.7273917084,6.453546902,4.664109256,2.423105293,-1.109129062,1.405717018,0.6761127922,0.4373833666,0.1524265675,6.164418413
104.0000000000,-0.1174834668,0.9260969298,-0.2978807014,3.711862216,0.9612143132,0.5572392837E-01,-0.7080671895,6.213787541,6.274962895,0.5573423895,-0.7273917663,6.453544930,4.664107621,2.423106242,-1.109129062,1.405717273,0.6761128838,0.4373834089,0.1516972227,6.164418209
105.0000000000,-0.1174834752,0.9260977969,-0.2978807180,3.711856946,0.9612141663,0.5572376406E-01,-0.7080671958,6.213785217,6.274956615,0.5573422815,-0.7273918236,6.453542966,4.664105998,2.423107177,-1.109129063,1.405717524,0.6761129748,0.4373834540,0.1509655984,6.164417994
106.0000000000,-0.1174834836,0.9260986504,-0.2978807345,3.711851695,0.9612140200,0.5572360179E-01,-0.7080672020,6.213782905,6.274950357,0.5573421753,-0.7273918803,6.453541008,4.664104386,2.423108098,-1.109129063,1.405717771,0.6761130650,0.4373835019,0.1501624031,6.164417769
107.0000000000,-0.1174834919,0.9260994904,-0.2978807507,3.711846462,0.9612138741,0.5572344159E-01,-0.7080672081,6.213780606,6.274944124,0.5573420708,-0.7273919365,6.453539057,4.664102787,2.423109006,-1.109129064,1.405718014,0.6761131546,0.4373835528,0.1500098061,6.164417534
108.0000000000,-0.1174835002,0.9261003171,-0.2978807668,3.711841247,0.9612137287,0.5572328336E-01,-0.7080672141,6.213778319,6.274937912,0.5573419680,-0.7273919921,6.453537113,4.664101198,2.423109899,-1.109129064,1.405718254,0.6761132434,0.4373836066,0.1527739251,6.164417289
109.0000000000,-0.1174835084,0.9261011306,-0.2978807826,3.711836050,0.9612135837,0.5572312712E-01,-0.7080672201,6.213776045,6.274931723,0.5573418668,-0.7273920471,6.453535176,4.664099620,2.423110780,-1.109129065,1.405718490,0.6761133316,0.4373836634,0.1566733503,6.164417035
110.0000000000,-0.1174835167,0.9261019311,-0.2978807982,3.711830873,0.9612134393,0.5572297288E-01,-0.7080672259,6.213773783,6.274925558,0.5573417673,-0.7273921015,6.453533246,4.664098054,2.423111647,-1.109129065,1.405718722,0.6761134191,0.4373837232,0.1589965173,6.164416771
111.0000000000,-0.1174835248,0.9261027189,-0.2978808136,3.711825712,0.9612132953,0.5572282052E-01,-0.7080672317,6.213771533,6.274919414,0.5573416694,-0.7273921552,6.453531322,4.664096499,2.423112501,-1.109129066,1.405718950,0.6761135059,0.4373837861,0.1596473176,6.164416498
112.0000000000,-0.1174835330,0.9261034941,-0.2978808288,3.711820570,0.9612131518,0.5572267004E-01,-0.7080672375,6.213769295,6.274913293,0.5573415731,-0.7273922084,6.453529405,4.664094954,2.423113342,-1.109129066,1.405719176,0.6761135920,0.4373838520,0.1592432377,6.164416216
113.0000000000,-0.1174835411,0.9261042568,-0.2978808438,3.711815445,0.9612130087,0.5572252140E-01,-0.7080672431,6.213767068,6.274907192,0.5573414784,-0.7273922610,6.453527494,4.664093421,2.423114170,-1.109129067,1.405719397,0.6761136775,0.4373839209,0.1582913799,6.164415924
114.0000000000,-0.1174835492,0.9261050073,-0.2978808587,3.711810338,0.9612128660,0.5572237458E-01,-0.7080672487,6.213764854,6.274901114,0.5573413852,-0.7273923129,6.453525590,4.664091897,2.423114986,-1.109129067,1.405719615,0.6761137622,0.4373839930,0.1570916103,6.164415624
115.0000000000,-0.1174835573,0.9261057456,-0.2978808733,3.711805248,0.9612127238,0.5572222957E-01,-0.7080672542,6.213762650,6.274895057,0.5573412935,-0.7273923642,6.453523693,4.664090385,2.423115789,-1.109129068,1.405719830,0.6761138463,0.4373840681,0.1558023431,6.164415314
116.0000000000,-0.1174835653,0.9261064720,-0.2978808877,3.711800176,0.9612125820,0.5572208633E-01,-0.7080672597,6.213760459,6.274889021,0.5573412034,-0.7273924149,6.453521802,4.664088882,2.423116580,-1.109129068,1.405720041,0.6761139297,0.4373841462,0.1545035570,6.164414997
117.0000000000,-0.1174835733,0.9261071865,-0.2978809020,3.711795121,0.9612124406,0.5572194484E-01,-0.7080672651,6.213758279,6.274883007,0.5573411147,-0.7273924649,6.453519917,4.664087390,2.423117359,-1.109129069,1.405720249,0.6761140125,0.4373842274,0.1532347059,6.164414670
118.0000000000,-0.1174835813,0.9261078895,-0.2978809161,3.711790083,0.9612122996,0.5572180508E-01,-0.7080672704,6.213756110,6.274877014,0.5573410274,-0.7273925143,6.453518039,4.664085908,2.423118127,-1.109129069,1.405720454,0.6761140946,0.4373843117,0.1520147022,6.164414336
119.0000000000,-0.1174835892,0.9261085809,-0.2978809300,3.711785062,0.9612121591,0.5572166701E-01,-0.7080672756,6.213753952,6.274871042,0.5573409416,-0.7273925630,6.453516166,4.664084436,2.423118882,-1.109129070,1.405720655,0.6761141760,0.4373843989,0.1508517447,6.164413993
120.0000000000,-0.1174835971,0.9261092610,-0.2978809437,3.711780058,0.9612120189,0.5572153063E-01,-0.7080672808,6.213751806,6.274865091,0.5573408572,-0.7273926111,6.453514301,4.664082974,2.423119626,-1.109129070,1.405720853,0.6761142567,0.4373844892,0.1497485784,6.164413642
121.0000000000,-0.1174836050,0.9261099300,-0.2978809573,3.711775071,0.9612118792,0.5572139589E-01,-0.7080672859,6.213749670,6.274859162,0.5573407742,-0.7273926585,6.453512441,4.664081522,2.423120358,-1.109129071,1.405721048,0.6761143368,0.4373845824,0.1487049857,6.164413283
122.0000000000,-0.1174836128,0.9261105879,-0.2978809707,3.711770101,0.9612117399,0.5572126278E-01,-0.7080672910,6.213747546,6.274853252,0.5573406926,-0.7273927052,6.453510587,4.664080080,2.423121080,-1.109129071,1.405721240,0.6761144163,0.4373846786,0.1477192590,6.164412917
123.0000000000,-0.1174836206,0.9261112349,-0.2978809839,3.711765148,0.9612116009,0.5572113127E-01,-0.7080672960,6.213745432,6.274847364,0.5573406123,-0.7273927512,6.453508740,4.664078648,2.423121790,-1.109129072,1.405721428,0.6761144950,0.4373847777,0.1467888959,6.164412543
124.0000000000,-0.1174836284,0.9261118712,-0.2978809969,3.711760211,0.9612114624,0.5572100138E-01,-0.7080673009,6.213743330,6.274841496,0.5573405333,-0.7273927965,6.453506899,4.664077225,2.423122489,-1.109129072,1.405721614,0.6761145732,0.4373848797,0.1479355374,6.164412161
125.0000000000,-0.1174836361,0.9261124969,-0.2978810098,3.711755291,0.9612113242,0.5572087307E-01,-0.7080673058,6.213741238,6.274835650,0.5573404557,-0.7273928411,6.453505064,4.664075812,2.423123177,-1.109129073,1.405721796,0.6761146506,0.4373849845,0.1488097970,6.164411772
126.0000000000,-0.1174836439,0.9261131122,-0.2978810225,3.711750387,0.9612111865,0.5572074627E-01,-0.7080673106,6.213739156,6.274829824,0.5573403794,-0.7273928850,6.453503234,4.664074408,2.423123855,-1.109129073,1.405721976,0.6761147274,0.4373850922,0.1489500237,6.164411375
127.0000000000,-0.1174836515,0.9261137172,-0.2978810351,3.711745499,0.9612110491,0.5572062097E-01,-0.7080673153,6.213737085,6.274824017,0.5573403043,-0.7273929281,6.453501411,4.664073013,2.423124522,-1.109129073,1.405722152,0.6761148036,0.4373852026,0.1485698806,6.164410971
128.0000000000,-0.1174836592,0.9261143120,-0.2978810475,3.711740627,0.9612109120,0.5572049715E-01,-0.7080673200,6.213735024,6.274818229,0.5573402305,-0.7273929706,6.453499594,4.664071627,2.423125178,-1.109129074,1.405722326,0.6761148792,0.4373853159,0.1479130671,6.164410561
129.0000000000,-0.1174836668,0.9261148969,-0.2978810598,3.711735771,0.9612107754,0.5572037480E-01,-0.7080673246,6.213732974,6.274812461,0.5573401580,-0.7273930123,6.453497782,4.664070250,2.423125825,-1.109129074,1.405722496,0.6761149541,0.4373854318,0.1471339013,6.164410143
130.0000000000,-0.1174836744,0.9261154719,-0.2978810719,3.711730931,0.9612106391,0.5572025391E-01,-0.7080673292,6.213730933,6.274806713,0.5573400866,-0.7273930533,6.453495976,4.664068882,2.423126461,-1.109129075,1.405722664,0.6761150283,0.4373855504,0.1463150800,6.164409718
131.0000000000,-0.1174836820,0.9261160372,-0.2978810838,3.711726107,0.9612105031,0.5572013444E-01,-0.7080673337,6.213728902,6.274800985,0.5573400165,-0.7273930935,6.453494177,4.664067523,2.423127088,-1.109129075,1.405722829,0.6761151020,0.4373856716,0.1454980624,6.164409287
132.0000000000,-0.1174836895,0.9261165928,-0.2978810956,3.711721299,0.9612103676,0.5572001641E-01,-0.7080673382,6.213726882,6.274795276,0.5573399475,-0.7273931330,6.453492382,4.664066173,2.423127704,-1.109129076,1.405722991,0.6761151750,0.4373857953,0.1464788475,6.164408850
133.0000000000,-0.1174836970,0.9261171390,-0.2978811073,3.711716507,0.9612102324,0.5571989979E-01,-0.7080673426,6.213724872,6.274789588,0.5573398798,-0.7273931717,6.453490594,4.664064832,2.423128311,-1.109129076,1.405723150,0.6761152474,0.4373859215,0.1472457162,6.164408405
134.0000000000,-0.1174837045,0.9261176758,-0.2978811188,3.711711730,0.9612100975,0.5571978453E-01,-0.7080673470,6.213722871,6.274783918,0.5573398132,-0.7273932096,6.453488812,4.664063500,2.423128908,-1.109129076,1.405723307,0.6761153191,0.4373860503,0.1473569615,6.164407955
135.0000000000,-0.1174837120,0.9261182035,-0.2978811302,3.711706969,0.9612099630,0.5571967061E-01,-0.7080673513,6.213720881,6.274778268,0.5573397477,-0.7273932468,6.453487035,4.664062175,2.423129496,-1.109129077,1.405723461,0.6761153903,0.4373861814,0.1479782020,6.164407498
136.0000000000,-0.1174837194,0.9261187221,-0.2978811414,3.711702223,0.9612098289,0.5571955804E-01,-0.7080673556,6.213718899,6.274772636,0.5573396834,-0.7273932832,6.453485263,4.664060860,2.423130075,-1.109129077,1.405723612,0.6761154608,0.4373863150,0.1481887382,6.164407035
137.0000000000,-0.1174837268,0.9261192317,-0.2978811525,3.711697492,0.9612096951,0.5571944678E-01,-0.7080673598,6.213716928,6.274767023,0.5573396201,-0.7273933188,6.453483497,4.664059552,2.423130644,-1.109129078,1.405723761,0.6761155307,0.4373864508,0.1490813529,6.164406566
138.0000000000,-0.1174837341,0.9261197325,-0.2978811635,3.711692777,0.9612095616,0.5571933686E-01,-0.7080673639,6.213714966,6.274761431,0.5573395580,-0.7273933536,6.453481737,4.664058253,2.423131204,-1.109129078,1.405723906,0.6761156000,0.4373865889,0.1497787594,6.164406091
139.0000000000,-0.1174837415,0.9261202246,-0.2978811743,3.711688077,0.9612094285,0.5571922818E-01,-0.7080673680,6.213713013,6.274755855,0.5573394969,-0.7273933876,6.453479983,4.664056962,2.423131756,-1.109129078,1.405724050,0.6761156687,0.4373867293,0.1498237782,6.164405611
140.0000000000,-0.1174837488,0.9261207082,-0.2978811850,3.711683391,0.9612092957,0.5571912075E-01,-0.7080673721,6.213711069,6.274750298,0.5573394369,-0.7273934208,6.453478233,4.664055679,2.423132299,-1.109129079,1.405724191,0.6761157368,0.4373868719,0.1494820282,6.164405124
141.0000000000,-0.1174837560,0.9261211834,-0.2978811956,3.711678720,0.9612091632,0.5571901457E-01,-0.7080673761,6.213709135,6.274744759,0.5573393780,-0.7273934532,6.453476490,4.664054404,2.423132833,-1.109129079,1.405724329,0.6761158043,0.4373870166,0.1488472694,6.164404632
142.0000000000,-0.1174837633,0.9261216502,-0.2978812060,3.711674064,0.9612090311,0.5571890962E-01,-0.7080673801,6.213707209,6.274739238,0.5573393201,-0.7273934848,6.453474751,4.664053136,2.423133358,-1.109129080,1.405724465,0.6761158712,0.4373871633,0.1480462515,6.164404135
143.0000000000,-0.1174837705,0.9261221087,-0.2978812164,3.711669423,0.9612088993,0.5571880591E-01,-0.7080673840,6.213705293,6.274733736,0.5573392632,-0.7273935156,6.453473018,4.664051877,2.423133875,-1.109129080,1.405724598,0.6761159375,0.4373873121,0.1477043045,6.164403632
144.0000000000,-0.1174837777,0.9261225592,-0.2978812266,3.711664797,0.9612087679,0.5571870339E-01,-0.7080673878,6.213703386,6.274728252,0.5573392074,-0.7273935455,6.453471291,4.664050626,2.423134384,-1.109129080,1.405724729,0.6761160032,0.4373874628,0.1472650505,6.164403123
145.0000000000,-0.1174837849,0.9261230018,-0.2978812366,3.711660185,0.9612086367,0.5571860204E-01,-0.7080673917,6.213701488,6.274722786,0.5573391525,-0.7273935746,6.453469569,4.664049382,2.423134885,-1.109129081,1.405724857,0.6761160684,0.4373876154,0.1466390590,6.164402610
146.0000000000,-0.1174837920,0.9261234364,-0.2978812466,3.711655588,0.9612085060,0.5571850187E-01,-0.7080673954,6.213699598,6.274717338,0.5573390987,-0.7273936030,6.453467852,4.664048145,2.423135377,-1.109129081,1.405724984,0.6761161329,0.4373877698,0.1461618842,6.164402091
147.0000000000,-0.1174837991,0.9261238633,-0.2978812564,3.711651005,0.9612083755,0.5571840285E-01,-0.7080673992,6.213697718,6.274711908,0.5573390458,-0.7273936304,6.453466140,4.664046916,2.423135862,-1.109129081,1.405725107,0.6761161969,0.4373879261,0.1462393818,6.164401568
148.0000000000,-0.1174838062,0.9261242825,-0.2978812661,3.711646436,0.9612082453,0.5571830498E-01,-0.7080674029,6.213695846,6.274706496,0.5573389939,-0.7273936571,6.453464434,4.664045695,2.423136338,-1.109129082,1.405725229,0.6761162603,0.4373880840,0.1461482953,6.164401039
149.0000000000,-0.1174838133,0.9261246943,-0.2978812757,3.711641882,0.9612081155,0.5571820821E-01,-0.7080674065,6.213693982,6.274701100,0.5573389429,-0.7273936829,6.453462732,4.664044481,2.423136807,-1.109129082,1.405725348,0.6761163232,0.4373882437,0.1457505654,6.164400506
150.0000000000,-0.1174838203,0.9261250986,-0.2978812852,3.711637341,0.9612079860,0.5571811253E-01,-0.7080674101,6.213692127,6.274695722,0.5573388929,-0.7273937078,6.453461036,4.664043274,2.423137269,-1.109129082,1.405725465,0.6761163854,0.4373884050,0.1478951368,6.164399968
151.0000000000,-0.1174838273,0.9261254956,-0.2978812946,3.711632816,0.9612078568,0.5571801800E-01,-0.7080674137,6.213690281,6.274690363,0.5573388438,-0.7273937320,6.453459346,4.664042075,2.423137722,-1.109129083,1.405725580,0.6761164471,0.4373885678,0.1496191430,6.164399425
152.0000000000,-0.1174838343,0.9261258853,-0.2978813039,3.711628304,0.9612077279,0.5571792454E-01,-0.7080674172,6.213688443,6.274685021,0.5573387956,-0.7273937552,6.453457660,4.664040883,2.423138169,-1.109129083,1.405725692,0.6761165083,0.4373887320,0.1506513775,6.164398878
153.0000000000,-0.1174838413,0.9261262680,-0.2978813130,3.711623806,0.9612075994,0.5571783213E-01,-0.7080674207,6.213686614,6.274679696,0.5573387484,-0.7273937777,6.453455979,4.664039697,2.423138608,-1.109129083,1.405725802,0.6761165689,0.4373888977,0.1508130927,6.164398326
154.0000000000,-0.1174838482,0.9261266437,-0.2978813221,3.711619321,0.9612074711,0.5571774075E-01,-0.7080674241,6.213684792,6.274674387,0.5573387020,-0.7273937993,6.453454304,4.664038519,2.423139040,-1.109129084,1.405725911,0.6761166289,0.4373890649,0.1503742097,6.164397770
155.0000000000,-0.1174838551,0.9261270124,-0.2978813310,3.711614850,0.9612073431,0.5571765041E-01,-0.7080674275,6.213682978,6.274669094,0.5573386565,-0.7273938200,6.453452633,4.664037347,2.423139464,-1.109129084,1.405726017,0.6761166884,0.4373892333,0.1496135427,6.164397210
156.0000000000,-0.1174838620,0.9261273744,-0.2978813398,3.711610393,0.9612072155,0.5571756109E-01,-0.7080674309,6.213681173,6.274663819,0.5573386119,-0.7273938399,6.453450968,4.664036182,2.423139882,-1.109129084,1.405726121,0.6761167474,0.4373894030,0.1487089913,6.164396645
157.0000000000,-0.1174838688,0.9261277297,-0.2978813486,3.711605949,0.9612070881,0.5571747278E-01,-0.7080674342,6.213679376,6.274658560,0.5573385682,-0.7273938590,6.453449307,4.664035024,2.423140293,-1.109129084,1.405726222,0.6761168058,0.4373895739,0.1477575696,6.164396076
158.0000000000,-0.1174838757,0.9261280784,-0.2978813572,3.711601519,0.9612069611,0.5571738546E-01,-0.7080674375,6.213677586,6.274653318,0.5573385253,-0.7273938772,6.453447652,4.664033873,2.423140697,-1.109129085,1.405726322,0.6761168636,0.4373897460,0.1499876742,6.164395503
159.0000000000,-0.1174838825,0.9261284205,-0.2978813657,3.711597103,0.9612068344,0.5571729918E-01,-0.7080674408,6.213675805,6.274648095,0.5573384833,-0.7273938945,6.453446001,4.664032729,2.423141094,-1.109129085,1.405726420,0.6761169209,0.4373899189,0.1517404642,6.164394927
160.0000000000,-0.1174838893,0.9261287562,-0.2978813742,3.711592699,0.9612067080,0.5571721385E-01,-0.7080674440,6.213674032,6.274642887,0.5573384422,-0.7273939110,6.453444356,4.664031591,2.423141485,-1.109129085,1.405726516,0.6761169777,0.4373900930,0.1523060007,6.164394346
161.0000000000,-0.1174838960,0.9261290856,-0.2978813825,3.711588310,0.9612065819,0.5571712947E-01,-0.7080674471,6.213672266,6.274637695,0.5573384018,-0.7273939267,6.453442715,4.664030459,2.423141869,-1.109129086,1.405726610,0.6761170340,0.4373902679,0.1520286345,6.164393761
162.0000000000,-0.1174839028,0.9261294088,-0.2978813907,3.711583933,0.9612064561,0.5571704604E-01,-0.7080674503,6.213670508,6.274632519,0.5573383623,-0.7273939415,6.453441079,4.664029334,2.423142247,-1.109129086,1.405726701,0.6761170898,0.4373904438,0.1512966960,6.164393173
163.0000000000,-0.1174839095,0.9261297258,-0.2978813989,3.711579569,0.9612063306,0.5571696354E-01,-0.7080674534,6.213668757,6.274627360,0.5573383236,-0.7273939555,6.453439448,4.664028216,2.423142618,-1.109129086,1.405726791,0.6761171450,0.4373906204,0.1503560838,6.164392581
164.0000000000,-0.1174839162,0.9261300368,-0.2978814069,3.711575218,0.9612062054,0.5571688196E-01,-0.7080674565,6.213667014,6.274622216,0.5573382856,-0.7273939687,6.453437822,4.664027103,2.423142983,-1.109129086,1.405726879,0.6761171997,0.4373907978,0.1518541729,6.164391985
165.0000000000,-0.1174839228,0.9261303418,-0.2978814149,3.711570881,0.9612060805,0.5571680134E-01,-0.7080674595,6.213665279,6.274617090,0.5573382485,-0.7273939810,6.453436201,4.664025998,2.423143342,-1.109129087,1.405726965,0.6761172539,0.4373909757,0.1529424406,6.164391386
166.0000000000,-0.1174839295,0.9261306410,-0.2978814227,3.711566557,0.9612059559,0.5571672160E-01,-0.7080674625,6.213663551,6.274611980,0.5573382122,-0.7273939925,6.453434584,4.664024898,2.423143695,-1.109129087,1.405727050,0.6761173076,0.4373911542,0.1530851845,6.164390784
167.0000000000,-0.1174839361,0.9261309344,-0.2978814305,3.711562245,0.9612058316,0.5571664274E-01,-0.7080674654,6.213661831,6.274606884,0.5573381767,-0.7273940031,6.453432972,4.664023804,2.423144042,-1.109129087,1.405727132,0.6761173608,0.4373913333,0.1525670287,6.164390178
168.0000000000,-0.1174839427,0.9261312221,-0.2978814382,3.711557946,0.9612057076,0.5571656476E-01,-0.7080674684,6.213660118,6.274601805,0.5573381419,-0.7273940129,6.453431365,4.664022716,2.423144383,-1.109129087,1.405727212,0.6761174134,0.4373915129,0.1517008205,6.164389569
169.0000000000,-0.1174839492,0.9261315041,-0.2978814458,3.711553659,0.9612055839,0.5571648764E-01,-0.7080674713,6.213658412,6.274596741,0.5573381079,-0.7273940219,6.453429762,4.664021635,2.423144718,-1.109129088,1.405727291,0.6761174656,0.4373916928,0.1506833493,6.164388956
170.0000000000,-0.1174839558,0.9261317806,-0.2978814533,3.711549386,0.9612054604,0.5571641138E-01,-0.7080674741,6.213656713,6.274591693,0.5573380746,-0.7273940300,6.453428165,4.664020559,2.423145047,-1.109129088,1.405727368,0.6761175173,0.4373918731,0.1520205715,6.164388341
171.0000000000,-0.1174839623,0.9261320517,-0.2978814607,3.711545125,0.9612053373,0.5571633602E-01,-0.7080674770,6.213655022,6.274586662,0.5573380421,-0.7273940374,6.453426572,4.664019490,2.423145371,-1.109129088,1.405727443,0.6761175685,0.4373920535,0.1532467044,6.164387722
172.0000000000,-0.1174839688,0.9261323174,-0.2978814680,3.711540877,0.9612052145,0.5571626146E-01,-0.7080674798,6.213653337,6.274581646,0.5573380103,-0.7273940439,6.453424983,4.664018426,2.423145689,-1.109129088,1.405727517,0.6761176192,0.4373922341,0.1535387255,6.164387100
173.0000000000,-0.1174839753,0.9261325778,-0.2978814753,3.711536641,0.9612050920,0.5571618773E-01,-0.7080674825,6.213651660,6.274576644,0.5573379793,-0.7273940496,6.453423399,4.664017368,2.423146002,-1.109129088,1.405727589,0.6761176694,0.4373924148,0.1531054404,6.164386476
174.0000000000,-0.1174839817,0.9261328330,-0.2978814825,3.711532417,0.9612049697,0.5571611481E-01,-0.7080674853,6.213649989,6.274571658,0.5573379489,-0.7273940546,6.453421820,4.664016315,2.423146309,-1.109129089,1.405727659,0.6761177191,0.4373925956,0.1522718077,6.164385848
175.0000000000,-0.1174839882,0.9261330830,-0.2978814895,3.711528206,0.9612048478,0.5571604270E-01,-0.7080674880,6.213648326,6.274566687,0.5573379193,-0.7273940587,6.453420246,4.664015269,2.423146611,-1.109129089,1.405727727,0.6761177684,0.4373927763,0.1512567774,6.164385218
176.0000000000,-0.1174839946,0.9261333280,-0.2978814965,3.711524006,0.9612047261,0.5571597138E-01,-0.7080674906,6.213646669,6.274561731,0.5573378904,-0.7273940620,6.453418675,4.664014227,2.423146908,-1.109129089,1.405727794,0.6761178172,0.4373929570,0.1501808895,6.164384585
177.0000000000,-0.1174840010,0.9261335680,-0.2978815035,3.711519819,0.9612046047,0.5571590085E-01,-0.7080674933,6.213645019,6.274556790,0.5573378622,-0.7273940645,6.453417110,4.664013192,2.423147200,-1.109129089,1.405727859,0.6761178655,0.4373931374,0.1491054356,6.164383949
178.0000000000,-0.1174840073,0.9261338031,-0.2978815103,3.711515644,0.9612044836,0.5571583110E-01,-0.7080674959,6.213643376,6.274551865,0.5573378346,-0.7273940663,6.453415549,4.664012162,2.423147486,-1.109129089,1.405727923,0.6761179133,0.4373933176,0.1480601812,6.164383310
179.0000000000,-0.1174840137,0.9261340334,-0.2978815171,3.711511482,0.9612043628,0.5571576212E-01,-0.7080674985,6.213641740,6.274546954,0.5573378078,-0.7273940672,6.453413992,4.664011137,2.423147767,-1.109129089,1.405727985,0.6761179607,0.4373934975,0.1470587847,6.164382669
180.0000000000,-0.1174840200,0.9261342588,-0.2978815238,3.711507331,0.9612042423,0.5571569390E-01,-0.7080675010,6.213640110,6.274542058,0.5573377816,-0.7273940674,6.453412440,4.664010118,2.423148044,-1.109129090,1.405728045,0.6761180076,0.4373936770,0.1461067090,6.164382026
181.0000000000,-0.1174840263,0.9261344796,-0.2978815304,3.711503192,0.9612041221,0.5571562643E-01,-0.7080675035,6.213638487,6.274537176,0.5573377561,-0.7273940669,6.453410892,4.664009104,2.423148315,-1.109129090,1.405728104,0.6761180541,0.4373938561,0.1452053039,6.164381379
182.0000000000,-0.1174840326,0.9261346958,-0.2978815370,3.711499065,0.9612040021,0.5571555970E-01,-0.7080675060,6.213636870,6.274532310,0.5573377313,-0.7273940655,6.453409349,4.664008096,2.423148582,-1.109129090,1.405728161,0.6761181001,0.4373940346,0.1443538287,6.164380731
183.0000000000,-0.1174840389,0.9261349074,-0.2978815434,3.711494950,0.9612038825,0.5571549373E-01,-0.7080675085,6.213635260,6.274527459,0.5573377071,-0.7273940635,6.453407810,4.664007092,2.423148844,-1.109129090,1.405728217,0.6761181457,0.4373942125,0.1437768719,6.164380080
184.0000000000,-0.1174840451,0.9261351145,-0.2978815498,3.711490846,0.9612037631,0.5571542847E-01,-0.7080675110,6.213633657,6.274522623,0.5573376836,-0.7273940607,6.453406276,4.664006094,2.423149102,-1.109129090,1.405728271,0.6761181908,0.4373943897,0.1432472483,6.164379427
185.0000000000,-0.1174840513,0.9261353172,-0.2978815561,3.711486755,0.9612036440,0.5571536392E-01,-0.7080675134,6.213632060,6.274517800,0.5573376607,-0.7273940571,6.453404746,4.664005102,2.423149354,-1.109129090,1.405728324,0.6761182355,0.4373945663,0.1426676468,6.164378772
186.0000000000,-0.1174840575,0.9261355156,-0.2978815624,3.711482674,0.9612035252,0.5571530007E-01,-0.7080675158,6.213630469,6.274512992,0.5573376385,-0.7273940528,6.453403220,4.664004114,2.423149602,-1.109129090,1.405728375,0.6761182797,0.4373947421,0.1420510919,6.164378114
